    Fribourg_Switzerland
    46.82,7.16,610,+1
	Ibn	Idh
6424	707.02	77.00
6425	585.00	61.00
6426	262.99	40.00
6427	32.36	6.00
6428	0.00	0.00
6429	0.00	0.00
6430	0.00	0.00
6431	0.00	0.00
6432	0.00	0.00
6433	0.00	0.00
6434	0.00	0.00
6435	0.00	0.00
6436	0.00	0.00
6437	0.00	0.00
6438	0.00	0.00
6439	12.63	8.00
6440	372.15	91.00
6441	887.45	63.00
6442	916.57	77.00
6443	949.60	74.00
6444	930.40	80.00
6445	897.78	87.00
6446	872.40	88.00
6447	818.75	82.00
6448	697.40	97.00
6449	508.65	68.00
6450	239.38	45.00
6451	35.86	7.00
6452	0.00	0.00
6453	0.00	0.00
6454	0.00	0.00
6455	0.00	0.00
6456	0.00	0.00
6457	0.00	0.00
6458	0.00	0.00
6459	0.00	0.00
6460	0.00	0.00
6461	0.00	0.00
6462	0.00	0.00
6463	12.04	8.00
6464	345.54	90.00
6465	882.09	61.00
6466	909.01	76.00
6467	942.53	75.00
6468	919.73	83.00
6469	874.36	93.00
6470	864.13	86.00
6471	819.55	75.00
6472	724.70	70.00
6473	600.38	54.00
6474	259.19	34.00
6475	40.20	5.00
6476	0.00	0.00
6477	0.00	0.00
6478	0.00	0.00
6479	0.00	0.00
6480	0.00	0.00
6481	0.00	0.00
6482	0.00	0.00
6483	0.00	0.00
6484	0.00	0.00
6485	0.00	0.00
6486	0.00	0.00
6487	11.50	7.00
6488	316.71	89.00
6489	891.88	58.00
6490	923.11	72.00
6491	952.22	73.00
6492	928.33	79.00
6493	899.15	83.00
6494	858.83	88.00
6495	798.76	83.00
6496	624.23	100.00
6497	444.69	68.00
6498	183.66	42.00
6499	22.87	4.00
6500	0.00	0.00
6501	0.00	0.00
6502	0.00	0.00
6503	0.00	0.00
6504	0.00	0.00
6505	0.00	0.00
6506	0.00	0.00
6507	0.00	0.00
6508	0.00	0.00
6509	0.00	0.00
6510	0.00	0.00
6511	11.01	7.00
6512	45.65	61.00
6513	3.87	88.00
6514	2.44	99.00
6515	1.88	202.00
6516	4.88	302.00
6517	4.58	244.00
6518	7.72	314.00
6519	8.40	299.00
6520	329.68	230.00
6521	267.82	124.00
6522	108.58	49.00
6523	53.00	4.00
6524	0.00	0.00
6525	0.00	0.00
6526	0.00	0.00
6527	0.00	0.00
6528	0.00	0.00
6529	0.00	0.00
6530	0.00	0.00
6531	0.00	0.00
6532	0.00	0.00
6533	0.00	0.00
6534	0.00	0.00
6535	10.55	10.00
6536	286.92	97.00
6537	35.40	117.00
6538	421.92	152.00
6539	875.41	94.00
6540	862.44	99.00
6541	819.13	110.00
6542	782.71	114.00
6543	364.49	180.00
6544	479.03	173.00
6545	32.99	97.00
6546	9.72	7.00
6547	31.50	1.00
6548	0.00	0.00
6549	0.00	0.00
6550	0.00	0.00
6551	0.00	0.00
6552	0.00	0.00
6553	0.00	0.00
6554	0.00	0.00
6555	0.00	0.00
6556	0.00	0.00
6557	0.00	0.00
6558	0.00	0.00
6559	10.13	2.00
6560	25.11	32.00
6561	4.00	107.00
6562	4.99	117.00
6563	1.92	81.00
6564	6.61	178.00
6565	3.10	138.00
6566	6.28	176.00
6567	3.42	70.00
6568	4.09	54.00
6569	8.38	65.00
6570	5.00	22.00
6571	38.78	1.00
6572	0.00	0.00
6573	0.00	0.00
6574	0.00	0.00
6575	0.00	0.00
6576	0.00	0.00
6577	0.00	0.00
6578	0.00	0.00
6579	0.00	0.00
6580	0.00	0.00
6581	0.00	0.00
6582	0.00	0.00
6583	9.75	12.00
6584	132.17	110.00
6585	280.55	193.00
6586	224.38	271.00
6587	525.60	305.00
6588	469.78	281.00
6589	636.62	229.00
6590	37.98	370.00
6591	60.48	322.00
6592	12.42	217.00
6593	5.68	93.00
6594	5.16	45.00
6595	50.39	2.00
6596	0.00	0.00
6597	0.00	0.00
6598	0.00	0.00
6599	0.00	0.00
6600	0.00	0.00
6601	0.00	0.00
6602	0.00	0.00
6603	0.00	0.00
6604	0.00	0.00
6605	0.00	0.00
6606	0.00	0.00
6607	9.39	4.00
6608	83.75	87.00
6609	748.61	73.00
6610	831.01	85.00
6611	896.84	82.00
6612	905.24	80.00
6613	843.58	100.00
6614	770.83	126.00
6615	601.94	136.00
6616	259.70	152.00
6617	5.78	66.00
6618	10.64	18.00
6619	71.79	1.00
6620	0.00	0.00
6621	0.00	0.00
6622	0.00	0.00
6623	0.00	0.00
6624	0.00	0.00
6625	0.00	0.00
6626	0.00	0.00
6627	0.00	0.00
6628	0.00	0.00
6629	0.00	0.00
6630	0.00	0.00
6631	9.05	3.00
6632	29.58	25.00
6633	8.42	72.00
6634	7.73	165.00
6635	13.77	220.00
6636	113.46	357.00
6637	484.85	261.00
6638	771.07	112.00
6639	754.12	88.00
6640	633.86	81.00
6641	476.13	58.00
6642	148.28	29.00
6643	124.35	2.00
6644	0.00	0.00
6645	0.00	0.00
6646	0.00	0.00
6647	0.00	0.00
6648	0.00	0.00
6649	0.00	0.00
6650	0.00	0.00
6651	0.00	0.00
6652	0.00	0.00
6653	0.00	0.00
6654	0.00	0.00
6655	8.74	4.00
6656	456.28	65.00
6657	861.22	56.00
6658	907.44	71.00
6659	941.15	71.00
6660	903.29	77.00
6661	881.56	79.00
6662	839.54	83.00
6663	791.89	71.00
6664	669.60	67.00
6665	499.43	53.00
6666	130.53	34.00
6667	915.91	3.00
6668	0.00	0.00
6669	0.00	0.00
6670	0.00	0.00
6671	0.00	0.00
6672	0.00	0.00
6673	0.00	0.00
6674	0.00	0.00
6675	0.00	0.00
6676	0.00	0.00
6677	0.00	0.00
6678	0.00	0.00
6679	8.45	2.00
6680	33.62	24.00
6681	17.45	91.00
6682	23.74	203.00
6683	28.06	273.00
6684	22.39	319.00
6685	85.66	375.00
6686	386.63	272.00
6687	461.95	189.00
6688	19.56	150.00
6689	9.13	72.00
6690	52.84	32.00
6691	0.00	2.00
6692	0.00	0.00
6693	0.00	0.00
6694	0.00	0.00
6695	0.00	0.00
6696	0.00	0.00
6697	0.00	0.00
6698	0.00	0.00
6699	0.00	0.00
6700	0.00	0.00
6701	0.00	0.00
6702	0.00	0.00
6703	8.17	5.00
6704	72.18	53.00
6705	8.89	68.00
6706	10.68	166.00
6707	461.30	213.00
6708	144.16	297.00
6709	53.79	274.00
6710	140.50	265.00
6711	39.95	210.00
6712	6.60	127.00
6713	6.20	67.00
6714	12.16	21.00
6715	0.00	1.00
6716	0.00	0.00
6717	0.00	0.00
6718	0.00	0.00
6719	0.00	0.00
6720	0.00	0.00
6721	0.00	0.00
6722	0.00	0.00
6723	0.00	0.00
6724	0.00	0.00
6725	0.00	0.00
6726	0.00	0.00
6727	7.92	2.00
6728	38.97	47.00
6729	9.06	119.00
6730	5.40	115.00
6731	4.09	161.00
6732	1.75	220.00
6733	6.58	273.00
6734	36.69	325.00
6735	473.30	146.00
6736	628.48	82.00
6737	391.29	64.00
6738	94.53	25.00
6739	0.00	1.00
6740	0.00	1.00
6741	0.00	0.00
6742	0.00	0.00
6743	0.00	0.00
6744	0.00	0.00
6745	0.00	0.00
6746	0.00	0.00
6747	0.00	0.00
6748	0.00	0.00
6749	0.00	0.00
6750	0.00	0.00
6751	0.00	0.00
6752	487.12	60.00
6753	674.80	86.00
6754	817.82	98.00
6755	886.99	92.00
6756	903.18	96.00
6757	875.53	95.00
6758	836.57	104.00
6759	680.27	110.00
6760	562.11	102.00
6761	382.50	53.00
6762	111.19	22.00
6763	95.74	3.00
6764	0.00	0.00
6765	0.00	0.00
6766	0.00	0.00
6767	0.00	0.00
6768	0.00	0.00
6769	0.00	0.00
6770	0.00	0.00
6771	0.00	0.00
6772	0.00	0.00
6773	0.00	0.00
6774	0.00	0.00
6775	0.00	0.00
6776	0.00	34.00
6777	4.72	85.00
6778	2.77	101.00
6779	2.08	109.00
6780	3.57	166.00
6781	13.38	270.00
6782	404.32	193.00
6783	730.50	87.00
6784	617.49	76.00
6785	108.07	37.00
6786	6.80	16.00
6787	37.66	2.00
6788	0.00	0.00
6789	0.00	0.00
6790	0.00	0.00
6791	0.00	0.00
6792	0.00	0.00
6793	0.00	0.00
6794	0.00	0.00
6795	0.00	0.00
6796	0.00	0.00
6797	0.00	0.00
6798	0.00	0.00
6799	7.23	1.00
6800	25.66	26.00
6801	4.81	53.00
6802	2.80	76.00
6803	18.94	172.00
6804	106.17	295.00
6805	653.10	202.00
6806	468.11	291.00
6807	679.57	108.00
6808	611.74	71.00
6809	357.13	55.00
6810	63.63	18.00
6811	0.00	1.00
6812	0.00	0.00
6813	0.00	0.00
6814	0.00	0.00
6815	0.00	0.00
6816	0.00	0.00
6817	0.00	0.00
6818	0.00	0.00
6819	0.00	0.00
6820	0.00	0.00
6821	0.00	0.00
6822	0.00	0.00
6823	0.00	3.00
6824	344.52	50.00
6825	870.23	55.00
6826	894.96	76.00
6827	903.43	82.00
6828	924.29	93.00
6829	895.63	77.00
6830	887.94	69.00
6831	728.93	82.00
6832	507.19	107.00
6833	391.28	46.00
6834	110.48	19.00
6835	52.99	3.00
6836	0.00	0.00
6837	0.00	0.00
6838	0.00	0.00
6839	0.00	0.00
6840	0.00	0.00
6841	0.00	0.00
6842	0.00	0.00
6843	0.00	0.00
6844	0.00	0.00
6845	0.00	0.00
6846	0.00	0.00
6847	6.84	2.00
6848	530.53	23.00
6849	949.56	37.00
6850	978.73	47.00
6851	975.07	50.00
6852	964.01	58.00
6853	920.92	59.00
6854	901.64	60.00
6855	802.55	53.00
6856	687.75	48.00
6857	444.09	35.00
6858	92.20	17.00
6859	23.11	2.00
6860	0.00	0.00
6861	0.00	0.00
6862	0.00	0.00
6863	0.00	0.00
6864	0.00	0.00
6865	0.00	0.00
6866	0.00	0.00
6867	0.00	0.00
6868	0.00	0.00
6869	0.00	0.00
6870	0.00	0.00
6871	6.66	2.00
6872	545.80	21.00
6873	970.88	37.00
6874	991.86	48.00
6875	980.97	53.00
6876	967.50	61.00
6877	925.88	62.00
6878	896.19	66.00
6879	793.69	61.00
6880	658.50	60.00
6881	396.33	44.00
6882	56.20	15.00
6883	0.00	1.00
6884	0.00	0.00
6885	0.00	0.00
6886	0.00	0.00
6887	0.00	0.00
6888	0.00	0.00
6889	0.00	0.00
6890	0.00	0.00
6891	0.00	0.00
6892	0.00	0.00
6893	0.00	0.00
6894	0.00	0.00
6895	0.00	1.00
6896	241.22	45.00
6897	919.67	46.00
6898	955.12	60.00
6899	947.54	66.00
6900	929.99	79.00
6901	883.68	81.00
6902	865.69	81.00
6903	753.00	79.00
6904	308.09	71.00
6905	36.10	60.00
6906	33.60	25.00
6907	0.00	1.00
6908	0.00	0.00
6909	0.00	0.00
6910	0.00	0.00
6911	0.00	0.00
6912	0.00	0.00
6913	0.00	0.00
6914	0.00	0.00
6915	0.00	0.00
6916	0.00	0.00
6917	0.00	0.00
6918	0.00	0.00
6919	0.00	1.00
6920	165.35	50.00
6921	478.78	72.00
6922	572.63	90.00
6923	842.46	98.00
6924	795.61	132.00
6925	618.16	203.00
6926	509.02	186.00
6927	575.49	126.00
6928	550.34	79.00
6929	338.95	44.00
6930	61.65	16.00
6931	16.81	2.00
6932	0.00	0.00
6933	0.00	0.00
6934	0.00	0.00
6935	0.00	0.00
6936	0.00	0.00
6937	0.00	0.00
6938	0.00	0.00
6939	0.00	0.00
6940	0.00	0.00
6941	0.00	0.00
6942	0.00	0.00
6943	6.16	2.00
6944	346.61	40.00
6945	688.77	95.00
6946	684.08	113.00
6947	717.19	104.00
6948	742.41	133.00
6949	668.55	133.00
6950	597.59	137.00
6951	676.86	159.00
6952	208.62	131.00
6953	45.13	69.00
6954	37.00	16.00
6955	0.00	1.00
6956	0.00	0.00
6957	0.00	0.00
6958	0.00	0.00
6959	0.00	0.00
6960	0.00	0.00
6961	0.00	0.00
6962	0.00	0.00
6963	0.00	0.00
6964	0.00	0.00
6965	0.00	0.00
6966	0.00	0.00
6967	0.00	1.00
6968	138.39	34.00
6969	333.21	90.00
6970	632.21	125.00
6971	636.75	146.00
6972	801.58	143.00
6973	815.27	115.00
6974	799.79	108.00
6975	690.58	99.00
6976	509.77	97.00
6977	272.62	68.00
6978	58.40	19.00
6979	0.00	1.00
6980	0.00	0.00
6981	0.00	0.00
6982	0.00	0.00
6983	0.00	0.00
6984	0.00	0.00
6985	0.00	0.00
6986	0.00	0.00
6987	0.00	0.00
6988	0.00	0.00
6989	0.00	0.00
6990	0.00	0.00
6991	0.00	1.00
6992	172.66	32.00
6993	469.19	88.00
6994	691.49	113.00
6995	696.58	163.00
6996	597.91	207.00
6997	516.01	221.00
6998	494.67	192.00
6999	466.96	184.00
7000	266.25	144.00
7001	203.91	85.00
7002	30.79	14.00
7003	13.30	2.00
7004	0.00	0.00
7005	0.00	0.00
7006	0.00	0.00
7007	0.00	0.00
7008	0.00	0.00
7009	0.00	0.00
7010	0.00	0.00
7011	0.00	0.00
7012	0.00	0.00
7013	0.00	0.00
7014	0.00	0.00
7015	0.00	0.00
7016	28.13	8.00
7017	5.95	36.00
7018	3.18	46.00
7019	4.63	80.00
7020	3.92	120.00
7021	86.22	368.00
7022	604.45	157.00
7023	720.94	82.00
7024	587.27	70.00
7025	308.44	45.00
7026	43.40	12.00
7027	0.00	1.00
7028	0.00	0.00
7029	0.00	0.00
7030	0.00	0.00
7031	0.00	0.00
7032	0.00	0.00
7033	0.00	0.00
7034	0.00	0.00
7035	0.00	0.00
7036	0.00	0.00
7037	0.00	0.00
7038	0.00	0.00
7039	0.00	1.00
7040	0.00	21.00
7041	12.21	95.00
7042	3.22	119.00
7043	4.69	142.00
7044	180.22	249.00
7045	703.87	178.00
7046	799.59	106.00
7047	722.83	84.00
7048	577.08	74.00
7049	298.79	43.00
7050	45.99	11.00
7051	0.00	1.00
7052	0.00	0.00
7053	0.00	0.00
7054	0.00	0.00
7055	0.00	0.00
7056	0.00	0.00
7057	0.00	0.00
7058	0.00	0.00
7059	0.00	0.00
7060	0.00	0.00
7061	0.00	0.00
7062	0.00	0.00
7063	0.00	1.00
7064	0.00	1.00
7065	18.83	94.00
7066	13.09	164.00
7067	647.33	132.00
7068	918.26	90.00
7069	903.42	83.00
7070	868.83	85.00
7071	767.47	71.00
7072	601.59	63.00
7073	326.29	36.00
7074	48.87	9.00
7075	0.00	0.00
7076	0.00	0.00
7077	0.00	0.00
7078	0.00	0.00
7079	0.00	0.00
7080	0.00	0.00
7081	0.00	0.00
7082	0.00	0.00
7083	0.00	0.00
7084	0.00	0.00
7085	0.00	0.00
7086	0.00	0.00
7087	0.00	0.00
7088	15.72	40.00
7089	729.66	66.00
7090	834.16	85.00
7091	810.86	107.00
7092	677.07	182.00
7093	838.66	138.00
7094	451.40	212.00
7095	653.06	100.00
7096	593.89	73.00
7097	290.79	68.00
7098	52.10	8.00
7099	0.00	1.00
7100	0.00	0.00
7101	0.00	0.00
7102	0.00	0.00
7103	0.00	0.00
7104	0.00	0.00
7105	0.00	0.00
7106	0.00	0.00
7107	0.00	0.00
7108	0.00	0.00
7109	0.00	0.00
7110	0.00	0.00
7111	0.00	0.00
7112	14.74	12.00
7113	93.08	64.00
7114	587.40	157.00
7115	150.50	268.00
7116	18.38	263.00
7117	179.31	270.00
7118	495.02	196.00
7119	625.62	113.00
7120	608.10	47.00
7121	297.34	31.00
7122	41.79	8.00
7123	0.00	1.00
7124	0.00	0.00
7125	0.00	0.00
7126	0.00	0.00
7127	0.00	0.00
7128	0.00	0.00
7129	0.00	0.00
7130	0.00	0.00
7131	0.00	0.00
7132	0.00	0.00
7133	0.00	0.00
7134	0.00	0.00
7135	0.00	0.00
7136	18.31	15.00
7137	445.32	90.00
7138	960.42	56.00
7139	933.52	58.00
7140	930.56	73.00
7141	893.96	68.00
7142	890.01	61.00
7143	785.59	52.00
7144	617.01	46.00
7145	304.10	32.00
7146	44.87	8.00
7147	0.00	1.00
7148	0.00	0.00
7149	0.00	0.00
7150	0.00	0.00
7151	0.00	0.00
7152	0.00	0.00
7153	0.00	0.00
7154	0.00	0.00
7155	0.00	0.00
7156	0.00	0.00
7157	0.00	0.00
7158	0.00	0.00
7159	0.00	0.00
7160	17.00	31.00
7161	459.33	91.00
7162	969.11	55.00
7163	775.77	124.00
7164	806.90	142.00
7165	850.39	87.00
7166	845.52	97.00
7167	387.30	139.00
7168	180.11	138.00
7169	27.45	51.00
7170	16.13	3.00
7171	0.00	0.00
7172	0.00	0.00
7173	0.00	0.00
7174	0.00	0.00
7175	0.00	0.00
7176	0.00	0.00
7177	0.00	0.00
7178	0.00	0.00
7179	0.00	0.00
7180	0.00	0.00
7181	0.00	0.00
7182	0.00	0.00
7183	0.00	0.00
7184	35.49	5.00
7185	14.59	37.00
7186	3.54	70.00
7187	2.52	97.00
7188	2.11	104.00
7189	3.93	87.00
7190	4.02	57.00
7191	4.53	27.00
7192	5.80	18.00
7193	9.36	7.00
7194	17.47	0.00
7195	0.00	0.00
7196	0.00	0.00
7197	0.00	0.00
7198	0.00	0.00
7199	0.00	0.00
7200	0.00	0.00
7201	0.00	0.00
7202	0.00	0.00
7203	0.00	0.00
7204	0.00	0.00
7205	0.00	0.00
7206	0.00	0.00
7207	0.00	0.00
7208	30.88	2.00
7209	15.08	11.00
7210	7.21	19.00
7211	5.10	92.00
7212	6.39	220.00
7213	3.97	166.00
7214	4.06	95.00
7215	2.29	69.00
7216	5.89	42.00
7217	9.58	12.00
7218	19.03	0.00
7219	0.00	0.00
7220	0.00	0.00
7221	0.00	0.00
7222	0.00	0.00
7223	0.00	0.00
7224	0.00	0.00
7225	0.00	0.00
7226	0.00	0.00
7227	0.00	0.00
7228	0.00	0.00
7229	0.00	0.00
7230	0.00	0.00
7231	0.00	0.00
7232	27.34	3.00
7233	7.80	25.00
7234	3.66	41.00
7235	5.16	67.00
7236	2.15	67.00
7237	4.01	68.00
7238	2.05	52.00
7239	2.32	39.00
7240	5.98	9.00
7241	4.90	1.00
7242	20.87	0.00
7243	0.00	0.00
7244	0.00	0.00
7245	0.00	0.00
7246	0.00	0.00
7247	0.00	0.00
7248	0.00	0.00
7249	0.00	0.00
7250	0.00	0.00
7251	0.00	0.00
7252	0.00	0.00
7253	0.00	0.00
7254	0.00	0.00
7255	0.00	0.00
7256	0.00	1.00
7257	24.24	20.00
7258	7.46	82.00
7259	7.84	147.00
7260	6.53	108.00
7261	8.10	177.00
7262	10.37	152.00
7263	157.15	181.00
7264	600.33	50.00
7265	135.54	26.00
7266	46.10	3.00
7267	0.00	0.00
7268	0.00	0.00
7269	0.00	0.00
7270	0.00	0.00
7271	0.00	0.00
7272	0.00	0.00
7273	0.00	0.00
7274	0.00	0.00
7275	0.00	0.00
7276	0.00	0.00
7277	0.00	0.00
7278	0.00	0.00
7279	0.00	0.00
7280	22.24	3.00
7281	16.76	40.00
7282	7.59	101.00
7283	5.29	121.00
7284	4.40	176.00
7285	4.09	193.00
7286	54.49	143.00
7287	144.76	138.00
7288	304.63	104.00
7289	185.05	26.00
7290	51.38	3.00
7291	7.62	2.00
7292	0.00	0.00
7293	0.00	0.00
7294	0.00	0.00
7295	0.00	0.00
7296	0.00	0.00
7297	0.00	0.00
7298	0.00	0.00
7299	0.00	0.00
7300	0.00	0.00
7301	0.00	0.00
7302	0.00	0.00
7303	0.00	0.00
7304	20.35	3.00
7305	17.40	25.00
7306	413.20	138.00
7307	659.21	156.00
7308	524.70	156.00
7309	887.17	71.00
7310	789.91	77.00
7311	744.31	133.00
7312	112.42	73.00
7313	10.53	5.00
7314	28.94	0.00
7315	0.00	0.00
7316	0.00	0.00
7317	0.00	0.00
7318	0.00	0.00
7319	0.00	0.00
7320	0.00	0.00
7321	0.00	0.00
7322	0.00	0.00
7323	0.00	0.00
7324	0.00	0.00
7325	0.00	0.00
7326	0.00	0.00
7327	0.00	0.00
7328	18.76	9.00
7329	9.05	35.00
7330	7.86	88.00
7331	5.43	115.00
7332	4.50	118.00
7333	25.07	220.00
7334	27.82	203.00
7335	4.86	85.00
7336	6.34	41.00
7337	10.78	12.00
7338	33.03	1.00
7339	7.17	2.00
7340	0.00	0.00
7341	0.00	0.00
7342	0.00	0.00
7343	0.00	0.00
7344	0.00	0.00
7345	0.00	0.00
7346	0.00	0.00
7347	0.00	0.00
7348	0.00	0.00
7349	0.00	0.00
7350	0.00	0.00
7351	0.00	0.00
7352	17.41	3.00
7353	18.84	32.00
7354	8.01	61.00
7355	5.50	86.00
7356	13.63	154.00
7357	181.53	262.00
7358	8.65	194.00
7359	7.37	132.00
7360	6.43	71.00
7361	11.05	16.00
7362	38.34	1.00
7363	0.00	0.00
7364	0.00	0.00
7365	0.00	0.00
7366	0.00	0.00
7367	0.00	0.00
7368	0.00	0.00
7369	0.00	0.00
7370	0.00	0.00
7371	0.00	0.00
7372	0.00	0.00
7373	0.00	0.00
7374	0.00	0.00
7375	0.00	0.00
7376	16.24	3.00
7377	9.83	11.00
7378	8.16	39.00
7379	2.79	80.00
7380	4.60	89.00
7381	4.27	132.00
7382	4.37	137.00
7383	4.97	133.00
7384	6.53	77.00
7385	11.32	19.00
7386	45.49	1.00
7387	0.00	0.00
7388	0.00	0.00
7389	0.00	0.00
7390	0.00	0.00
7391	0.00	0.00
7392	0.00	0.00
7393	0.00	0.00
7394	0.00	0.00
7395	0.00	0.00
7396	0.00	0.00
7397	0.00	0.00
7398	0.00	0.00
7399	0.00	0.00
7400	15.22	12.00
7401	10.26	30.00
7402	8.31	78.00
7403	101.62	185.00
7404	882.75	77.00
7405	889.87	59.00
7406	836.85	59.00
7407	731.96	50.00
7408	496.85	45.00
7409	156.58	25.00
7410	111.29	1.00
7411	6.62	2.00
7412	0.00	0.00
7413	0.00	0.00
7414	0.00	0.00
7415	0.00	0.00
7416	0.00	0.00
7417	0.00	0.00
7418	0.00	0.00
7419	0.00	0.00
7420	0.00	0.00
7421	0.00	0.00
7422	0.00	0.00
7423	0.00	0.00
7424	14.33	8.00
7425	53.71	61.00
7426	647.91	140.00
7427	726.54	127.00
7428	775.12	143.00
7429	811.98	222.00
7430	747.43	179.00
7431	328.25	135.00
7432	6.72	33.00
7433	5.94	3.00
7434	0.00	1.00
7435	0.00	1.00
7436	0.00	0.00
7437	0.00	0.00
7438	0.00	0.00
7439	0.00	0.00
7440	0.00	0.00
7441	0.00	0.00
7442	0.00	0.00
7443	0.00	0.00
7444	0.00	0.00
7445	0.00	0.00
7446	0.00	0.00
7447	0.00	0.00
7448	13.54	9.00
7449	45.05	102.00
7450	578.44	107.00
7451	913.09	66.00
7452	380.00	164.00
7453	367.29	200.00
7454	198.38	197.00
7455	5.15	100.00
7456	3.41	49.00
7457	12.18	18.00
7458	97.75	0.00
7459	6.32	2.00
7460	0.00	0.00
7461	0.00	0.00
7462	0.00	0.00
7463	0.00	0.00
7464	0.00	0.00
7465	0.00	0.00
7466	0.00	0.00
7467	0.00	0.00
7468	0.00	0.00
7469	0.00	0.00
7470	0.00	0.00
7471	0.00	0.00
7472	12.84	12.00
7473	402.27	68.00
7474	330.11	164.00
7475	70.51	172.00
7476	12.01	127.00
7477	6.67	162.00
7478	13.67	171.00
7479	7.81	99.00
7480	6.92	55.00
7481	6.24	17.00
7482	0.00	1.00
7483	6.19	2.00
7484	0.00	0.00
7485	0.00	0.00
7486	0.00	0.00
7487	0.00	0.00
7488	0.00	0.00
7489	0.00	0.00
7490	0.00	0.00
7491	0.00	0.00
7492	0.00	0.00
7493	0.00	0.00
7494	0.00	0.00
7495	0.00	0.00
7496	12.20	6.00
7497	24.92	50.00
7498	17.96	122.00
7499	5.95	183.00
7500	55.85	263.00
7501	399.58	259.00
7502	446.45	107.00
7503	581.95	57.00
7504	214.14	56.00
7505	12.80	19.00
7506	0.00	1.00
7507	0.00	1.00
7508	0.00	0.00
7509	0.00	0.00
7510	0.00	0.00
7511	0.00	0.00
7512	0.00	0.00
7513	0.00	0.00
7514	0.00	0.00
7515	0.00	0.00
7516	0.00	0.00
7517	0.00	0.00
7518	0.00	0.00
7519	0.00	0.00
7520	11.64	9.00
7521	26.30	100.00
7522	13.74	112.00
7523	9.05	154.00
7524	17.19	198.00
7525	36.28	173.00
7526	9.30	125.00
7527	5.33	98.00
7528	7.12	53.00
7529	13.11	21.00
7530	0.00	2.00
7531	0.00	1.00
7532	0.00	0.00
7533	0.00	0.00
7534	0.00	0.00
7535	0.00	0.00
7536	0.00	0.00
7537	0.00	0.00
7538	0.00	0.00
7539	0.00	0.00
7540	0.00	0.00
7541	0.00	0.00
7542	0.00	0.00
7543	0.00	0.00
7544	11.12	2.00
7545	27.83	33.00
7546	149.52	99.00
7547	42.83	174.00
7548	414.62	109.00
7549	797.24	139.00
7550	709.30	112.00
7551	705.59	63.00
7552	133.65	86.00
7553	33.60	32.00
7554	0.00	1.00
7555	0.00	0.00
7556	0.00	0.00
7557	0.00	0.00
7558	0.00	0.00
7559	0.00	0.00
7560	0.00	0.00
7561	0.00	0.00
7562	0.00	0.00
7563	0.00	0.00
7564	0.00	0.00
7565	0.00	0.00
7566	0.00	0.00
7567	0.00	0.00
7568	10.65	5.00
7569	384.05	44.00
7570	958.49	60.00
7571	958.20	49.00
7572	933.87	86.00
7573	904.85	55.00
7574	856.46	51.00
7575	716.18	43.00
7576	461.56	39.00
7577	130.85	21.00
7578	0.00	1.00
7579	0.00	1.00
7580	0.00	0.00
7581	0.00	0.00
7582	0.00	0.00
7583	0.00	0.00
7584	0.00	0.00
7585	0.00	0.00
7586	0.00	0.00
7587	0.00	0.00
7588	0.00	0.00
7589	0.00	0.00
7590	0.00	0.00
7591	0.00	0.00
7592	0.00	0.00
7593	31.46	10.00
7594	9.74	19.00
7595	6.29	21.00
7596	5.08	35.00
7597	4.68	82.00
7598	4.79	66.00
7599	5.51	35.00
7600	3.71	22.00
7601	14.11	4.00
7602	0.00	1.00
7603	0.00	1.00
7604	0.00	0.00
7605	0.00	0.00
7606	0.00	0.00
7607	0.00	0.00
7608	0.00	0.00
7609	0.00	0.00
7610	0.00	0.00
7611	0.00	0.00
7612	0.00	0.00
7613	0.00	0.00
7614	0.00	0.00
7615	0.00	0.00
7616	0.00	1.00
7617	33.62	13.00
7618	4.97	31.00
7619	3.19	66.00
7620	2.57	123.00
7621	4.72	113.00
7622	4.84	109.00
7623	5.57	80.00
7624	7.53	60.00
7625	0.00	1.00
7626	0.00	0.00
7627	0.00	0.00
7628	0.00	0.00
7629	0.00	0.00
7630	0.00	0.00
7631	0.00	0.00
7632	0.00	0.00
7633	0.00	0.00
7634	0.00	0.00
7635	0.00	0.00
7636	0.00	0.00
7637	0.00	0.00
7638	0.00	0.00
7639	0.00	0.00
7640	0.00	1.00
7641	36.07	18.00
7642	5.08	64.00
7643	9.69	141.00
7644	62.28	206.00
7645	93.00	210.00
7646	699.00	79.00
7647	663.91	64.00
7648	206.14	83.00
7649	14.82	14.00
7650	0.00	1.00
7651	0.00	0.00
7652	0.00	0.00
7653	0.00	0.00
7654	0.00	0.00
7655	0.00	0.00
7656	0.00	0.00
7657	0.00	0.00
7658	0.00	0.00
7659	0.00	0.00
7660	0.00	0.00
7661	0.00	0.00
7662	0.00	0.00
7663	0.00	0.00
7664	0.00	1.00
7665	19.44	12.00
7666	10.37	43.00
7667	6.55	50.00
7668	2.62	59.00
7669	4.82	68.00
7670	4.94	55.00
7671	2.84	40.00
7672	3.87	23.00
7673	7.59	4.00
7674	0.00	1.00
7675	0.00	0.00
7676	0.00	0.00
7677	0.00	0.00
7678	0.00	0.00
7679	0.00	0.00
7680	0.00	0.00
7681	0.00	0.00
7682	0.00	0.00
7683	0.00	0.00
7684	0.00	0.00
7685	0.00	0.00
7686	0.00	0.00
7687	0.00	0.00
7688	0.00	0.00
7689	42.12	12.00
7690	10.59	33.00
7691	6.64	66.00
7692	5.30	95.00
